stock,start_date,end_date,yield,volatility,idiosyncratic_volatility
601669.SH,2019/9/30,2019/12/31,-25.5843,18.7199,0.0097
601669.SH,2019/12/31,2020/3/31,-23.7215,40.5572,0.0197
601669.SH,2020/3/31,2020/6/30,-47.028,18.8926,0.0087
601669.SH,2020/6/30,2020/9/30,45.9279,40.1627,0.0152
601677.SH,2019/9/30,2019/12/31,33.1357,29.6409,0.0165
601677.SH,2019/12/31,2020/3/31,-38.2443,41.3975,0.0158
601677.SH,2020/3/31,2020/6/30,-49.05,22.9068,0.0130
601677.SH,2020/6/30,2020/9/30,159.8606,37.3186,0.0177
601688.SH,2019/9/30,2019/12/31,22.0689,26.5452,0.0132
601688.SH,2019/12/31,2020/3/31,-53.0903,40.2167,0.0100
601688.SH,2020/3/31,2020/6/30,44.8625,22.1885,0.0102
601688.SH,2020/6/30,2020/9/30,53.0174,43.835,0.0145
601689.SH,2019/9/30,2019/12/31,446.2413,49.037,0.0285
601689.SH,2019/12/31,2020/3/31,-24.9584,75.2521,0.0373
601689.SH,2020/3/31,2020/6/30,890.9095,49.5827,0.0275
601689.SH,2020/6/30,2020/9/30,337.3028,64.5655,0.0367
601696.SH,2019/9/30,2019/12/31,0,0,0.0000
601696.SH,2019/12/31,2020/3/31,0,160.0844,0.0654
601696.SH,2020/3/31,2020/6/30,-6.706,54.4976,0.0253
601696.SH,2020/6/30,2020/9/30,146.8878,69.8974,0.0318
601717.SH,2019/9/30,2019/12/31,16.4647,22.3858,0.0119
601717.SH,2019/12/31,2020/3/31,-48.6405,44.6774,0.0168
601717.SH,2020/3/31,2020/6/30,27.1556,34.0984,0.0194
601717.SH,2020/6/30,2020/9/30,563.508,55.0271,0.0318
601766.SH,2019/9/30,2019/12/31,-11.5177,12.6465,0.0053
601766.SH,2019/12/31,2020/3/31,-30.575,34.7747,0.0152
601766.SH,2020/3/31,2020/6/30,-52.5116,12.328,0.0057
601766.SH,2020/6/30,2020/9/30,4.7498,23.2612,0.0077
601788.SH,2019/9/30,2019/12/31,58.8258,23.6994,0.0078
601788.SH,2019/12/31,2020/3/31,-51.8092,43.3968,0.0122
601788.SH,2020/3/31,2020/6/30,371.3295,43.0288,0.0252
601788.SH,2020/6/30,2020/9/30,360.5083,71.6666,0.0345
601799.SH,2019/9/30,2019/12/31,127.3124,27.075,0.0171
601799.SH,2019/12/31,2020/3/31,-42.1788,51.3848,0.0241
601799.SH,2020/3/31,2020/6/30,541.175,36.3407,0.0211
601799.SH,2020/6/30,2020/9/30,109.7508,41.8921,0.0254
601800.SH,2019/9/30,2019/12/31,-33.6248,26.3579,0.0140
601800.SH,2019/12/31,2020/3/31,-25.3487,49.5543,0.0258
601800.SH,2020/3/31,2020/6/30,-36.3667,20.5777,0.0097
601800.SH,2020/6/30,2020/9/30,5.1861,33.6525,0.0134
601808.SH,2019/9/30,2019/12/31,506.2794,36.893,0.0223
601808.SH,2019/12/31,2020/3/31,-87.5008,63.4672,0.0295
601808.SH,2020/3/31,2020/6/30,100.6442,51.7078,0.0266
601808.SH,2020/6/30,2020/9/30,-32.354,34.1443,0.0154
601811.SH,2019/9/30,2019/12/31,-22.2616,54.208,0.0320
601811.SH,2019/12/31,2020/3/31,-52.9419,43.4982,0.0153
601811.SH,2020/3/31,2020/6/30,5.6585,26.3879,0.0166
601811.SH,2020/6/30,2020/9/30,9.8773,28.0296,0.0136
601816.SH,2019/9/30,2019/12/31,0,0,0.0000
601816.SH,2019/12/31,2020/3/31,0,104.4072,0.0276
601816.SH,2020/3/31,2020/6/30,0.6716,21.4503,0.0115
601816.SH,2020/6/30,2020/9/30,-17.0862,23.4117,0.0100
601818.SH,2019/9/30,2019/12/31,45.2604,28.4545,0.0145
601818.SH,2019/12/31,2020/3/31,-56.3473,26.6459,0.0085
601818.SH,2020/3/31,2020/6/30,11.8582,14.9578,0.0087
601818.SH,2020/6/30,2020/9/30,7.493,34.4918,0.0151
601838.SH,2019/9/30,2019/12/31,47.2532,16.3309,0.0065
601838.SH,2019/12/31,2020/3/31,-52.1337,28.6083,0.0082
601838.SH,2020/3/31,2020/6/30,22.6072,10.8602,0.0059
601838.SH,2020/6/30,2020/9/30,172.5616,50.7436,0.0263
601857.SH,2019/9/30,2019/12/31,-17.234,12.755,0.0065
601857.SH,2019/12/31,2020/3/31,-62.4093,26.9146,0.0124
601857.SH,2020/3/31,2020/6/30,-28.6587,14.9059,0.0071
601857.SH,2020/6/30,2020/9/30,2.6124,20.9326,0.0087
601865.SH,2019/9/30,2019/12/31,72.0578,50.4639,0.0303
601865.SH,2019/12/31,2020/3/31,-54.2611,63.9042,0.0276
601865.SH,2020/3/31,2020/6/30,1141.98,46.0935,0.0282
601865.SH,2020/6/30,2020/9/30,418.4028,68.5043,0.0384
601872.SH,2019/9/30,2019/12/31,799.9364,63.1504,0.0375
601872.SH,2019/12/31,2020/3/31,-58.6347,69.0361,0.0406
601872.SH,2020/3/31,2020/6/30,9.1355,48.9786,0.0299
601872.SH,2020/6/30,2020/9/30,11.0839,38.3744,0.0202
601877.SH,2019/9/30,2019/12/31,121.2165,24.6908,0.0138
601877.SH,2019/12/31,2020/3/31,-42.1422,44.0118,0.0194
601877.SH,2020/3/31,2020/6/30,71.4852,24.4387,0.0129
601877.SH,2020/6/30,2020/9/30,71.6388,42.034,0.0202
601878.SH,2019/9/30,2019/12/31,145.2373,44.2776,0.0231
601878.SH,2019/12/31,2020/3/31,-41.2773,59.3843,0.0220
601878.SH,2020/3/31,2020/6/30,-4.043,30.4523,0.0116
601878.SH,2020/6/30,2020/9/30,838.0156,73.4155,0.0353
601881.SH,2019/9/30,2019/12/31,17.2805,28.4901,0.0123
601881.SH,2019/12/31,2020/3/31,-54.9991,49.628,0.0174
601881.SH,2020/3/31,2020/6/30,107.2071,31.2987,0.0146
601881.SH,2020/6/30,2020/9/30,61.4462,52.5649,0.0188
601888.SH,2019/9/30,2019/12/31,-16.4705,26.4979,0.0162
601888.SH,2019/12/31,2020/3/31,-69.5937,48.6941,0.0220
601888.SH,2020/3/31,2020/6/30,2926.21,51.6404,0.0312
601888.SH,2020/6/30,2020/9/30,475.0998,72.9714,0.0396
601899.SH,2019/9/30,2019/12/31,282.9413,29.9454,0.0184
601899.SH,2019/12/31,2020/3/31,-56.459,48.2751,0.0212
601899.SH,2020/3/31,2020/6/30,108.1819,40.0467,0.0242
601899.SH,2020/6/30,2020/9/30,283.507,62.8633,0.0331
601900.SH,2019/9/30,2019/12/31,29.799,17.7104,0.0101
601900.SH,2019/12/31,2020/3/31,49.5066,69.47,0.0368
601900.SH,2020/3/31,2020/6/30,-21.8149,25.6205,0.0142
601900.SH,2020/6/30,2020/9/30,2.1724,24.6554,0.0088
601901.SH,2019/9/30,2019/12/31,139.7134,37.1528,0.0224
601901.SH,2019/12/31,2020/3/31,-52.757,44.0414,0.0149
601901.SH,2020/3/31,2020/6/30,-10.4473,21.7294,0.0094
601901.SH,2020/6/30,2020/9/30,104.993,48.8108,0.0193
601916.SH,2019/9/30,2019/12/31,0,24.8866,0.0150
601916.SH,2019/12/31,2020/3/31,-51.4001,27.0344,0.0080
601916.SH,2020/3/31,2020/6/30,-9.9165,11.0913,0.0065
601916.SH,2020/6/30,2020/9/30,56.4722,34.2219,0.0161
601919.SH,2019/9/30,2019/12/31,23.623,33.679,0.0176
601919.SH,2019/12/31,2020/3/31,-64.5593,37.2618,0.0175
601919.SH,2020/3/31,2020/6/30,-42.3265,28.11,0.0147
601919.SH,2020/6/30,2020/9/30,593.4988,52.6092,0.0255
601928.SH,2019/9/30,2019/12/31,-35.3693,28.6052,0.0150
601928.SH,2019/12/31,2020/3/31,-47.2291,38.9813,0.0146
601928.SH,2020/3/31,2020/6/30,21.4603,15.9948,0.0084
601928.SH,2020/6/30,2020/9/30,49.5203,30.3357,0.0166
601933.SH,2019/9/30,2019/12/31,-50.1304,23.9862,0.0145
601933.SH,2019/12/31,2020/3/31,259.7075,44.7486,0.0269
601933.SH,2020/3/31,2020/6/30,-25.9591,31.3086,0.0195
601933.SH,2020/6/30,2020/9/30,-50.0317,30.1996,0.0146
601939.SH,2019/9/30,2019/12/31,9.4433,11.7182,0.0064
601939.SH,2019/12/31,2020/3/31,-42.6852,24.3702,0.0088
601939.SH,2020/3/31,2020/6/30,-9.9077,12.0041,0.0066
601939.SH,2020/6/30,2020/9/30,9.6705,23.5978,0.0105
601952.SH,2019/9/30,2019/12/31,23.0144,20.9099,0.0124
601952.SH,2019/12/31,2020/3/31,628.2312,67.0166,0.0380
601952.SH,2020/3/31,2020/6/30,-33.2142,49.5016,0.0306
601952.SH,2020/6/30,2020/9/30,240.4075,55.9741,0.0321
601958.SH,2019/9/30,2019/12/31,48.6531,33.9218,0.0211
601958.SH,2019/12/31,2020/3/31,-70.6533,38.0243,0.0140
601958.SH,2020/3/31,2020/6/30,17.9438,18.7209,0.0088
601958.SH,2020/6/30,2020/9/30,4.2972,33.1233,0.0121
601965.SH,2019/9/30,2019/12/31,61.6743,27.4967,0.0162
601965.SH,2019/12/31,2020/3/31,30.9124,49.2239,0.0194
601965.SH,2020/3/31,2020/6/30,28.6671,34.3845,0.0201
601965.SH,2020/6/30,2020/9/30,230.6621,50.4012,0.0266
601966.SH,2019/9/30,2019/12/31,52.8451,30.0718,0.0179
601966.SH,2019/12/31,2020/3/31,-40.6456,46.0994,0.0173
601966.SH,2020/3/31,2020/6/30,23.4468,32.2486,0.0176
601966.SH,2020/6/30,2020/9/30,318.1959,43.6806,0.0247
601968.SH,2019/9/30,2019/12/31,58.8864,27.3873,0.0170
601968.SH,2019/12/31,2020/3/31,-45.5366,34.4476,0.0138
601968.SH,2020/3/31,2020/6/30,187.6581,30.2092,0.0186
601968.SH,2020/6/30,2020/9/30,275.8367,54.7795,0.0331
601985.SH,2019/9/30,2019/12/31,-22.7185,13.8899,0.0072
601985.SH,2019/12/31,2020/3/31,-42.3127,27.0534,0.0084
601985.SH,2020/3/31,2020/6/30,-24.8311,13.5203,0.0058
601985.SH,2020/6/30,2020/9/30,44.2131,26.6075,0.0125
601988.SH,2019/9/30,2019/12/31,10.4692,8.7354,0.0047
601988.SH,2019/12/31,2020/3/31,-23.7524,16.4375,0.0053
601988.SH,2020/3/31,2020/6/30,-4.6504,9.244,0.0054
601988.SH,2020/6/30,2020/9/30,-9.8682,18.6694,0.0083
601989.SH,2019/9/30,2019/12/31,-19.5233,14.6275,0.0074
601989.SH,2019/12/31,2020/3/31,-60.1191,37.5925,0.0169
601989.SH,2020/3/31,2020/6/30,-22.3223,13.6384,0.0077
601989.SH,2020/6/30,2020/9/30,34.3242,44.9914,0.0225
601990.SH,2019/9/30,2019/12/31,379.8679,51.9826,0.0267
601990.SH,2019/12/31,2020/3/31,138.1896,73.1666,0.0352
601990.SH,2020/3/31,2020/6/30,-31.0162,40.5982,0.0168
601990.SH,2020/6/30,2020/9/30,2.556,53.9648,0.0254
601997.SH,2019/9/30,2019/12/31,55.396,18.0254,0.0085
601997.SH,2019/12/31,2020/3/31,-60.3692,28.7676,0.0066
601997.SH,2020/3/31,2020/6/30,-12.8802,14.854,0.0075
601997.SH,2020/6/30,2020/9/30,33.8858,33.194,0.0133
601998.SH,2019/9/30,2019/12/31,35.7118,17.4175,0.0094
601998.SH,2019/12/31,2020/3/31,-52.3399,22.1745,0.0062
601998.SH,2020/3/31,2020/6/30,-9.1512,13.2056,0.0079
601998.SH,2020/6/30,2020/9/30,2.3257,28.952,0.0122
6030.HK,2019/9/30,2019/12/31,120.9667,29.4024,0.0123
6030.HK,2019/12/31,2020/3/31,-61.4879,46.9567,0.0217
6030.HK,2020/3/31,2020/6/30,38.0487,32.0092,0.0132
6030.HK,2020/6/30,2020/9/30,94.8246,60.227,0.0248
603003.SH,2019/9/30,2019/12/31,-21.4117,23.6311,0.0141
603003.SH,2019/12/31,2020/3/31,-50.217,70.9927,0.0362
603003.SH,2020/3/31,2020/6/30,120.3707,62.8563,0.0347
603003.SH,2020/6/30,2020/9/30,-17.6291,50.5996,0.0260
603005.SH,2019/9/30,2019/12/31,908.6041,68.9659,0.0429
603005.SH,2019/12/31,2020/3/31,3232.26,100.3638,0.0569
603005.SH,2020/3/31,2020/6/30,124.3124,59.859,0.0344
603005.SH,2020/6/30,2020/9/30,-53.1115,57.2857,0.0284
603008.SH,2019/9/30,2019/12/31,134.6973,40.3465,0.0252
603008.SH,2019/12/31,2020/3/31,-62.067,45.9823,0.0205
603008.SH,2020/3/31,2020/6/30,-37.2553,43.1787,0.0263
603008.SH,2020/6/30,2020/9/30,89.3104,36.2521,0.0201
603010.SH,2019/9/30,2019/12/31,-22.0308,25.4038,0.0155
603010.SH,2019/12/31,2020/3/31,18.777,63.9278,0.0344
603010.SH,2020/3/31,2020/6/30,93.1736,43.3823,0.0249
603010.SH,2020/6/30,2020/9/30,343.1214,55.6831,0.0281
603013.SH,2019/9/30,2019/12/31,35.7018,37.4804,0.0231
603013.SH,2019/12/31,2020/3/31,-11.8453,49.2644,0.0221
603013.SH,2020/3/31,2020/6/30,86.5226,48.5118,0.0309
603013.SH,2020/6/30,2020/9/30,-37.2718,40.4826,0.0229
603018.SH,2019/9/30,2019/12/31,-41.0295,18.7221,0.0099
603018.SH,2019/12/31,2020/3/31,259.2549,52.7043,0.0288
603018.SH,2020/3/31,2020/6/30,-37.0562,33.9457,0.0193
603018.SH,2020/6/30,2020/9/30,144.5007,43.8148,0.0205
603019.SH,2019/9/30,2019/12/31,-4.4215,27.0688,0.0149
603019.SH,2019/12/31,2020/3/31,166.8663,69.5307,0.0349
603019.SH,2020/3/31,2020/6/30,154.5086,49.485,0.0271
603019.SH,2020/6/30,2020/9/30,-2.8173,50.0844,0.0221
603021.SH,2019/9/30,2019/12/31,49.7532,40.6586,0.0254
603021.SH,2019/12/31,2020/3/31,-79.3359,46.2189,0.0213
603021.SH,2020/3/31,2020/6/30,294.3408,57.4694,0.0357
603021.SH,2020/6/30,2020/9/30,-59.1282,40.7682,0.0193
603025.SH,2019/9/30,2019/12/31,16.9148,39.824,0.0241
603025.SH,2019/12/31,2020/3/31,-56.5823,54.0933,0.0265
603025.SH,2020/3/31,2020/6/30,-8.7879,27.3554,0.0146
603025.SH,2020/6/30,2020/9/30,109.63,59.8373,0.0349
603026.SH,2019/9/30,2019/12/31,-9.2173,37.1648,0.0228
603026.SH,2019/12/31,2020/3/31,-61.5531,59.8167,0.0270
603026.SH,2020/3/31,2020/6/30,-26.3198,41.5136,0.0222
603026.SH,2020/6/30,2020/9/30,839.4322,75.0901,0.0408
603027.SH,2019/9/30,2019/12/31,-8.7786,27.462,0.0155
603027.SH,2019/12/31,2020/3/31,137.8951,50.1682,0.0223
603027.SH,2020/3/31,2020/6/30,1079.72,49.5036,0.0314
603027.SH,2020/6/30,2020/9/30,112.3547,58.7581,0.0347
603033.SH,2019/9/30,2019/12/31,7.0317,28.1202,0.0152
603033.SH,2019/12/31,2020/3/31,349.5381,50.6888,0.0254
603033.SH,2020/3/31,2020/6/30,103.7743,46.0359,0.0286
603033.SH,2020/6/30,2020/9/30,94.8822,34.2376,0.0198
603037.SH,2019/9/30,2019/12/31,45.7412,28.6021,0.0169
603037.SH,2019/12/31,2020/3/31,-40.9504,75.1383,0.0404
603037.SH,2020/3/31,2020/6/30,42.5613,25.0143,0.0125
603037.SH,2020/6/30,2020/9/30,2.2799,34.9303,0.0184
603039.SH,2019/9/30,2019/12/31,-28.0208,33.4595,0.0196
603039.SH,2019/12/31,2020/3/31,268.3454,52.1824,0.0293
603039.SH,2020/3/31,2020/6/30,459.1734,44.2438,0.0255
603039.SH,2020/6/30,2020/9/30,126.4214,50.55,0.0311
603043.SH,2019/9/30,2019/12/31,-31.0218,21.0472,0.0128
603043.SH,2019/12/31,2020/3/31,-29.6782,45.8158,0.0223
603043.SH,2020/3/31,2020/6/30,113.958,38.6078,0.0239
603043.SH,2020/6/30,2020/9/30,48.561,47.8185,0.0280
603056.SH,2019/9/30,2019/12/31,-51.8831,28.8859,0.0170
603056.SH,2019/12/31,2020/3/31,-23.576,53.4133,0.0252
603056.SH,2020/3/31,2020/6/30,242.335,41.2465,0.0248
603056.SH,2020/6/30,2020/9/30,44.7991,48.3185,0.0249
603058.SH,2019/9/30,2019/12/31,6.2075,38.0293,0.0238
603058.SH,2019/12/31,2020/3/31,-43.4398,38.9815,0.0138
603058.SH,2020/3/31,2020/6/30,382.8857,38.8912,0.0232
603058.SH,2020/6/30,2020/9/30,-18.6488,51.3611,0.0272
603060.SH,2019/9/30,2019/12/31,16.4517,41.0467,0.0242
603060.SH,2019/12/31,2020/3/31,-52.5408,40.4165,0.0163
603060.SH,2020/3/31,2020/6/30,388.8816,37.9506,0.0242
603060.SH,2020/6/30,2020/9/30,-0.9662,38.8748,0.0226
603063.SH,2019/9/30,2019/12/31,15.6092,28.457,0.0168
603063.SH,2019/12/31,2020/3/31,-32.0769,47.8704,0.0213
603063.SH,2020/3/31,2020/6/30,-49.9578,26.4731,0.0143
603063.SH,2020/6/30,2020/9/30,429.812,38.223,0.0220
603068.SH,2019/9/30,2019/12/31,-54.6759,55.8087,0.0313
603068.SH,2019/12/31,2020/3/31,-41.443,72.7466,0.0363
603068.SH,2020/3/31,2020/6/30,7.1902,51.5806,0.0268
603068.SH,2020/6/30,2020/9/30,-50.7563,43.6596,0.0216
603069.SH,2019/9/30,2019/12/31,502.4859,52.9463,0.0330
603069.SH,2019/12/31,2020/3/31,41.536,73.0283,0.0394
603069.SH,2020/3/31,2020/6/30,142.9993,69.5255,0.0440
603069.SH,2020/6/30,2020/9/30,705.8877,116.3027,0.0734
603079.SH,2019/9/30,2019/12/31,34.0318,45.3523,0.0288
603079.SH,2019/12/31,2020/3/31,-11.098,68.7387,0.0372
603079.SH,2020/3/31,2020/6/30,41.2932,48.9569,0.0303
603079.SH,2020/6/30,2020/9/30,-27.7573,53.7424,0.0275
603083.SH,2019/9/30,2019/12/31,48.429,45.7812,0.0285
603083.SH,2019/12/31,2020/3/31,57.7052,74.2332,0.0332
603083.SH,2020/3/31,2020/6/30,203.6624,50.8429,0.0253
603083.SH,2020/6/30,2020/9/30,-76.385,39.5295,0.0209
603086.SH,2019/9/30,2019/12/31,-17.7454,27.7803,0.0147
603086.SH,2019/12/31,2020/3/31,-55.8193,43.4859,0.0196
603086.SH,2020/3/31,2020/6/30,6.2585,18.7263,0.0105
603086.SH,2020/6/30,2020/9/30,74.8964,34.9108,0.0183
603087.SH,2019/9/30,2019/12/31,0,0,0.0000
603087.SH,2019/12/31,2020/3/31,0,0,0.0000
603087.SH,2020/3/31,2020/6/30,0,380.0929,0.0000
603087.SH,2020/6/30,2020/9/30,815.1134,84.9366,0.0513
603096.SH,2019/9/30,2019/12/31,-5.4912,24.0941,0.0146
603096.SH,2019/12/31,2020/3/31,-26.8033,34.7974,0.0183
603096.SH,2020/3/31,2020/6/30,83.1046,39.913,0.0242
603096.SH,2020/6/30,2020/9/30,-39.458,34.2155,0.0171
603100.SH,2019/9/30,2019/12/31,6.6176,23.4583,0.0131
603100.SH,2019/12/31,2020/3/31,-13.5375,44.0379,0.0174
603100.SH,2020/3/31,2020/6/30,-24.2229,18.508,0.0098
603100.SH,2020/6/30,2020/9/30,100.4324,32.7615,0.0170
603103.SH,2019/9/30,2019/12/31,185.5808,35.7237,0.0223
603103.SH,2019/12/31,2020/3/31,-72.9351,60.981,0.0300
603103.SH,2020/3/31,2020/6/30,68.7989,32.5221,0.0193
603103.SH,2020/6/30,2020/9/30,62.9865,47.9205,0.0292
603108.SH,2019/9/30,2019/12/31,-18.8981,24.1057,0.0126
603108.SH,2019/12/31,2020/3/31,8.0173,39.1638,0.0241
603108.SH,2020/3/31,2020/6/30,232.9587,45.6488,0.0286
603108.SH,2020/6/30,2020/9/30,8.1918,51.1037,0.0257
603113.SH,2019/9/30,2019/12/31,10.741,25.4523,0.0139
603113.SH,2019/12/31,2020/3/31,-39.5024,34.3546,0.0109
603113.SH,2020/3/31,2020/6/30,159.2456,33.2564,0.0188
603113.SH,2020/6/30,2020/9/30,11.678,45.6482,0.0237
603118.SH,2019/9/30,2019/12/31,-61.3685,45.0196,0.0242
603118.SH,2019/12/31,2020/3/31,99.8542,74.42,0.0379
603118.SH,2020/3/31,2020/6/30,-54.8634,48.3101,0.0267
603118.SH,2020/6/30,2020/9/30,10.4345,46.0706,0.0237
603127.SH,2019/9/30,2019/12/31,-45.795,45.0917,0.0279
603127.SH,2019/12/31,2020/3/31,181.6805,53.6769,0.0249
603127.SH,2020/3/31,2020/6/30,2138.21,51.3639,0.0314
603127.SH,2020/6/30,2020/9/30,-27.2205,49.2964,0.0304
603128.SH,2019/9/30,2019/12/31,-32.2632,29.3174,0.0156
603128.SH,2019/12/31,2020/3/31,-39.9561,51.2093,0.0230
603128.SH,2020/3/31,2020/6/30,13.1716,31.63,0.0177
603128.SH,2020/6/30,2020/9/30,436.3185,68.1407,0.0347
603129.SH,2019/9/30,2019/12/31,213.9778,57.7211,0.0356
603129.SH,2019/12/31,2020/3/31,-69.4034,65.374,0.0326
603129.SH,2020/3/31,2020/6/30,2696.91,56.0397,0.0313
603129.SH,2020/6/30,2020/9/30,1154.33,70.4785,0.0439
603131.SH,2019/9/30,2019/12/31,-13.9419,25.2816,0.0152
603131.SH,2019/12/31,2020/3/31,45.1102,80.2104,0.0376
603131.SH,2020/3/31,2020/6/30,80.49,42.347,0.0247
603131.SH,2020/6/30,2020/9/30,22.5074,58.7968,0.0285
603133.SH,2019/9/30,2019/12/31,262.8214,48.3178,0.0298
603133.SH,2019/12/31,2020/3/31,-73.3089,69.0382,0.0364
603133.SH,2020/3/31,2020/6/30,-8.4077,38.4947,0.0189
603133.SH,2020/6/30,2020/9/30,-49.1336,43.2694,0.0253
603136.SH,2019/9/30,2019/12/31,50.3371,35.6541,0.0222
603136.SH,2019/12/31,2020/3/31,-54.6624,48.4013,0.0225
603136.SH,2020/3/31,2020/6/30,60.2639,44.171,0.0252
603136.SH,2020/6/30,2020/9/30,78.5136,51.9852,0.0312
603156.SH,2019/9/30,2019/12/31,11.449,31.5104,0.0193
603156.SH,2019/12/31,2020/3/31,-38.7284,32.7361,0.0118
603156.SH,2020/3/31,2020/6/30,53.1922,26.5822,0.0160
603156.SH,2020/6/30,2020/9/30,91.6366,54.9648,0.0327
603158.SH,2019/9/30,2019/12/31,77.0742,23.3642,0.0137
603158.SH,2019/12/31,2020/3/31,73.2291,86.381,0.0456
603158.SH,2020/3/31,2020/6/30,179.6603,56.1092,0.0325
603158.SH,2020/6/30,2020/9/30,-36.9769,52.3439,0.0315
603160.SH,2019/9/30,2019/12/31,-29.1422,49.3985,0.0310
603160.SH,2019/12/31,2020/3/31,192.7883,73.7144,0.0396
603160.SH,2020/3/31,2020/6/30,-47.835,51.1418,0.0291
603160.SH,2020/6/30,2020/9/30,-72.1227,44.3388,0.0206
603161.SH,2019/9/30,2019/12/31,4.5736,16.7915,0.0089
603161.SH,2019/12/31,2020/3/31,-24.8783,33.8026,0.0117
603161.SH,2020/3/31,2020/6/30,42.0885,20.4841,0.0121
603161.SH,2020/6/30,2020/9/30,58.8506,61.979,0.0363
603165.SH,2019/9/30,2019/12/31,-21.906,24.7876,0.0139
603165.SH,2019/12/31,2020/3/31,-23.3835,40.748,0.0140
603165.SH,2020/3/31,2020/6/30,19.26,18.8267,0.0096
603165.SH,2020/6/30,2020/9/30,121.7291,36.6985,0.0177
603166.SH,2019/9/30,2019/12/31,22.4066,29.9001,0.0171
603166.SH,2019/12/31,2020/3/31,-19.3276,35.1657,0.0141
603166.SH,2020/3/31,2020/6/30,81.25,57.089,0.0347
603166.SH,2020/6/30,2020/9/30,49.4042,41.0302,0.0235
603167.SH,2019/9/30,2019/12/31,105.9538,20.2273,0.0109
603167.SH,2019/12/31,2020/3/31,-72.5904,34.8118,0.0152
603167.SH,2020/3/31,2020/6/30,2.1542,31.6668,0.0173
603167.SH,2020/6/30,2020/9/30,305.3887,85.3741,0.0510
603179.SH,2019/9/30,2019/12/31,189.2124,52.5202,0.0332
603179.SH,2019/12/31,2020/3/31,28.8072,67.6266,0.0334
603179.SH,2020/3/31,2020/6/30,496.4075,59.3918,0.0330
603179.SH,2020/6/30,2020/9/30,268.8517,60.7483,0.0379
603180.SH,2019/9/30,2019/12/31,3.7063,35.3762,0.0206
603180.SH,2019/12/31,2020/3/31,-45.533,52.8242,0.0242
603180.SH,2020/3/31,2020/6/30,77.918,48.2016,0.0294
603180.SH,2020/6/30,2020/9/30,104.1673,47.6375,0.0264
603181.SH,2019/9/30,2019/12/31,41.248,33.4791,0.0183
603181.SH,2019/12/31,2020/3/31,-58.5381,44.8818,0.0153
603181.SH,2020/3/31,2020/6/30,773.5444,36.3756,0.0217
603181.SH,2020/6/30,2020/9/30,73.744,44.9962,0.0269
603185.SH,2019/9/30,2019/12/31,-36.8246,28.8963,0.0128
603185.SH,2019/12/31,2020/3/31,342.0518,86.3113,0.0451
603185.SH,2020/3/31,2020/6/30,1101.16,55.6346,0.0325
603185.SH,2020/6/30,2020/9/30,403.9514,62.704,0.0371
603186.SH,2019/9/30,2019/12/31,-20.3885,51.6795,0.0316
603186.SH,2019/12/31,2020/3/31,74.8114,71.8213,0.0349
603186.SH,2020/3/31,2020/6/30,60.8532,53.9666,0.0266
603186.SH,2020/6/30,2020/9/30,-61.4313,38.9547,0.0184
603187.SH,2019/9/30,2019/12/31,-33.1631,31.3389,0.0178
603187.SH,2019/12/31,2020/3/31,-10.296,54.0019,0.0221
603187.SH,2020/3/31,2020/6/30,667.5475,44.696,0.0268
603187.SH,2020/6/30,2020/9/30,269.2053,60.1291,0.0333
603195.SH,2019/9/30,2019/12/31,0,0,0.0000
603195.SH,2019/12/31,2020/3/31,0,136.7814,0.0463
603195.SH,2020/3/31,2020/6/30,42.8478,39.2851,0.0244
603195.SH,2020/6/30,2020/9/30,-13.7167,34.0066,0.0181
603197.SH,2019/9/30,2019/12/31,252.4375,59.3902,0.0374
603197.SH,2019/12/31,2020/3/31,-54.2287,63.9153,0.0306
603197.SH,2020/3/31,2020/6/30,103.9308,47.9724,0.0257
603197.SH,2020/6/30,2020/9/30,-6.2888,39.0055,0.0195
603198.SH,2019/9/30,2019/12/31,-41.2631,28.4079,0.0149
603198.SH,2019/12/31,2020/3/31,-59.2005,42.2268,0.0144
603198.SH,2020/3/31,2020/6/30,316.2332,44.2205,0.0270
603198.SH,2020/6/30,2020/9/30,-16.5785,48.6666,0.0269
603200.SH,2019/9/30,2019/12/31,-64.9331,29.4366,0.0154
603200.SH,2019/12/31,2020/3/31,4677.97,91.4253,0.0564
603200.SH,2020/3/31,2020/6/30,-51.7274,80.148,0.0484
603200.SH,2020/6/30,2020/9/30,-64.6045,51.5263,0.0292
603203.SH,2019/9/30,2019/12/31,138.8733,31.7525,0.0194
603203.SH,2019/12/31,2020/3/31,-23.9501,51.1623,0.0211
603203.SH,2020/3/31,2020/6/30,69.7293,32.5709,0.0143
603203.SH,2020/6/30,2020/9/30,2.7682,37.7699,0.0198
603208.SH,2019/9/30,2019/12/31,271.2028,48.7629,0.0298
603208.SH,2019/12/31,2020/3/31,475.8521,75.277,0.0364
603208.SH,2020/3/31,2020/6/30,724.6605,65.9668,0.0389
603208.SH,2020/6/30,2020/9/30,114.4066,68.4769,0.0412
603214.SH,2019/9/30,2019/12/31,23.1632,34.8168,0.0214
603214.SH,2019/12/31,2020/3/31,5.2352,44.1662,0.0193
603214.SH,2020/3/31,2020/6/30,28.5677,40.2956,0.0238
603214.SH,2020/6/30,2020/9/30,2.9996,41.8237,0.0252
603218.SH,2019/9/30,2019/12/31,-17.4249,31.5866,0.0190
603218.SH,2019/12/31,2020/3/31,-45.387,50.2538,0.0201
