基金代码,基金名称,成立日期,基金经理,上一期,日期,区间收益率,区间波动率,Sharpe,上一期基金规模,成立年限
320005.OF,诺安价值增长,2006/11/21,王创练,2019/9/30,2019/12/31,21.207725,12.3763,0.0891,15.8759572,13.1178
320007.OF,诺安成长,2009/3/10,蔡嵩松,2019/9/30,2019/12/31,101.336496,33.5258,0.1404,26.70461287,10.8164
320011.OF,诺安中小盘精选,2010/4/28,韩冬燕,2019/9/30,2019/12/31,21.698402,10.0762,0.1104,8.789240909,9.6822
320012.OF,诺安主题精选,2010/9/15,罗春蕾,2019/9/30,2019/12/31,31.381916,13.868,0.1182,1.955822215,9.2986
320016.OF,诺安多策略,2011/8/9,李玉良,2019/9/30,2019/12/31,38.367331,11.2486,0.1738,0.817088881,8.4
340006.OF,兴全全球视野,2006/9/20,王品,2019/9/30,2019/12/31,30.919984,13.6347,0.1184,15.72472728,13.2877
340007.OF,兴全社会责任,2008/4/30,季文华,2019/9/30,2019/12/31,32.415342,14.0997,0.12,59.50804547,11.6767
360001.OF,光大核心,2004/8/27,"翟云飞,金昉毅",2019/9/30,2019/12/31,21.387381,11.6497,0.095,38.96640555,15.3534
360005.OF,光大红利,2006/3/24,徐晓杰,2019/9/30,2019/12/31,25.137802,12.0286,0.1087,6.260482546,13.7808
360006.OF,光大新增长,2006/9/14,魏晓雪,2019/9/30,2019/12/31,35.15597,16.3659,0.1128,7.868936283,13.3041
360010.OF,光大精选,2009/3/4,戴奇雷,2019/9/30,2019/12/31,23.716204,12.1311,0.1017,1.479133819,10.8329
360016.OF,光大行业轮动,2012/2/15,詹佳,2019/9/30,2019/12/31,40.705134,18.822,0.1134,4.03006156,7.8795
370024.OF,上投摩根核心优选,2012/11/28,孙芳,2019/9/30,2019/12/31,42.327366,17.4903,0.1255,9.153735163,7.0932
370027.OF,上投摩根智选30,2013/3/6,李德辉,2019/9/30,2019/12/31,36.332335,13.3869,0.1401,7.884670288,6.8247
373010.OF,上投摩根双息平衡A,2006/4/26,"孙芳,李博",2019/9/30,2019/12/31,26.203724,8.762,0.1531,13.6652594,13.6904
373020.OF,上投摩根双核平衡,2008/5/21,陈思郁,2019/9/30,2019/12/31,37.95201,14.6543,0.134,2.515648695,11.6192
375010.OF,上投摩根中国优势,2004/9/15,杜猛,2019/9/30,2019/12/31,54.418541,16.5097,0.1645,12.56737002,15.3014
376510.OF,上投摩根大盘蓝筹,2010/12/20,朱晓龙,2019/9/30,2019/12/31,34.343761,12.3318,0.1437,3.287088966,9.0356
377150.OF,上投摩根健康品质生活,2012/2/1,周战海,2019/9/30,2019/12/31,13.215826,14.7288,0.0461,1.014547407,7.9178
378010.OF,上投摩根成长先锋,2006/9/20,"朱晓龙,倪权生",2019/9/30,2019/12/31,32.065441,14.3253,0.1171,22.18725993,13.2877
379010.OF,上投摩根中小盘,2009/1/21,郭晨,2019/9/30,2019/12/31,53.923411,19.541,0.1396,5.005346389,10.9479
398001.OF,中海优质成长,2004/9/28,许定晴,2019/9/30,2019/12/31,35.353618,17.5287,0.1066,15.05723792,15.2658
398011.OF,中海分红增利,2005/6/16,邱红丽,2019/9/30,2019/12/31,33.665902,15.2008,0.116,5.254321539,14.5507
398041.OF,中海量化策略,2009/6/24,彭海平,2019/9/30,2019/12/31,28.190198,23.7929,0.0671,4.031754589,10.526
398061.OF,中海消费主题精选,2011/11/9,姚晨曦,2019/9/30,2019/12/31,37.747587,14.0959,0.1382,4.180795592,8.1479
399011.OF,中海医疗保健,2012/3/7,刘俊,2019/9/30,2019/12/31,19.529193,19.6808,0.0551,17.60727147,7.8219
400003.OF,东方精选,2006/1/11,许文波,2019/9/30,2019/12/31,16.414145,10.4492,0.0791,15.70321706,13.9781
400007.OF,东方策略成长,2008/6/3,王然,2019/9/30,2019/12/31,40.595113,11.6861,0.1765,3.45999253,11.5836
400011.OF,东方核心动力,2009/6/24,盛泽,2019/9/30,2019/12/31,25.501936,8.5926,0.1518,0.327859528,10.526
400015.OF,东方新能源汽车主题,2011/12/28,李瑞,2019/9/30,2019/12/31,101.871512,19.7969,0.2271,0.293558263,8.0137
400032.OF,东方主题精选,2015/3/23,蒋茜,2019/9/30,2019/12/31,30.32209,16.8187,0.096,1.948275489,4.7781
410001.OF,华富竞争力优选,2005/3/2,龚炜,2019/9/30,2019/12/31,12.532263,13.5323,0.0465,5.633538747,14.8411
410003.OF,华富成长趋势,2007/3/19,陈启明,2019/9/30,2019/12/31,18.804673,20.2383,0.052,5.613943591,12.7945
410009.OF,华富量子生命力,2011/4/1,郦彬,2019/9/30,2019/12/31,29.525901,13.3014,0.1159,0.548161748,8.7562
420003.OF,天弘永定成长,2008/12/2,"田俊维,于洋",2019/9/30,2019/12/31,56.635093,13.5059,0.2058,8.577814562,11.0849
420005.OF,天弘周期策略,2009/12/17,谷琦彬,2019/9/30,2019/12/31,67.146256,13.912,0.2305,1.198138267,10.0438
450001.OF,国富中国收益,2005/6/1,徐荔蓉,2019/9/30,2019/12/31,27.750154,8.9752,0.1584,2.973086443,14.5918
450002.OF,国富弹性市值,2006/6/14,赵晓东,2019/9/30,2019/12/31,30.50375,9.8349,0.1592,50.11066206,13.5562
450004.OF,国富深化价值,2008/7/3,刘晓,2019/9/30,2019/12/31,50.032013,11.6439,0.2134,2.219571196,11.5014
450007.OF,国富成长动力,2009/3/25,杜飞,2019/9/30,2019/12/31,37.644301,14.7793,0.1319,0.812577559,10.7753
460001.OF,华泰柏瑞盛世中国,2005/4/27,牛勇,2019/9/30,2019/12/31,17.257573,18.1352,0.0519,13.2148528,14.6877
460002.OF,华泰柏瑞积极成长A,2007/5/29,陆从珍,2019/9/30,2019/12/31,22.241293,12.0474,0.0959,8.306486336,12.6
460005.OF,华泰柏瑞价值增长A,2008/7/16,李晓西,2019/9/30,2019/12/31,66.070555,19.0022,0.1693,6.00911932,11.4658
460007.OF,华泰柏瑞行业领先,2009/8/3,吕慧建,2019/9/30,2019/12/31,40.015493,15.7763,0.1312,3.48563273,10.4164
470006.OF,汇添富医药保健A,2010/9/21,郑磊,2019/9/30,2019/12/31,20.553963,22.2442,0.0528,32.16211522,9.2822
470009.OF,汇添富民营活力A,2010/5/5,马翔,2019/9/30,2019/12/31,52.565134,15.4785,0.1697,39.0779401,9.663
470028.OF,汇添富社会责任,2011/3/29,谭志强,2019/9/30,2019/12/31,20.743907,11.6344,0.0921,27.46472383,8.7644
470098.OF,汇添富逆向投资,2012/3/9,董超,2019/9/30,2019/12/31,68.631321,11.6362,0.2789,6.453294852,7.8164
481001.OF,工银瑞信核心价值A,2005/8/31,何肖颉,2019/9/30,2019/12/31,31.544214,13.2068,0.1243,41.94895912,14.3425
481006.OF,工银瑞信红利,2007/7/18,林念,2019/9/30,2019/12/31,45.595772,13.065,0.1761,4.943475364,12.463
481013.OF,工银瑞信消费服务,2011/4/21,王筱苓,2019/9/30,2019/12/31,34.396801,11.8454,0.1495,4.913579708,8.7014
481015.OF,工银瑞信主题策略,2011/10/24,黄安乐,2019/9/30,2019/12/31,37.100138,21.6018,0.0926,10.14389236,8.1918
481017.OF,工银瑞信量化策略,2012/4/26,游凛峰,2019/9/30,2019/12/31,43.177086,10.4842,0.2072,2.395924916,7.6849
483003.OF,工银瑞信精选平衡,2006/7/13,王君正,2019/9/30,2019/12/31,18.386515,10.6883,0.0877,13.57043437,13.4767
501002.OF,长信价值优选,2019/2/26,吴晖,2019/9/30,2019/12/31,38.212974,7.0252,0.2739,1.383225441,0.8438
501051.OF,圆信永丰汇利,2017/11/30,"李明阳,邹维",2019/9/30,2019/12/31,30.485562,11.0013,0.1429,7.202594367,2.0849
501062.OF,南方瑞合三年,2018/9/6,史博,2019/9/30,2019/12/31,33.442638,12.0044,0.1437,14.68392807,1.3178
510081.OF,长盛动态精选,2004/5/21,代毅,2019/9/30,2019/12/31,28.994059,12.0459,0.1249,2.929540961,15.6219
519001.OF,银华核心价值优选,2005/9/27,"倪明,苏静然",2019/9/30,2019/12/31,29.41057,13.3433,0.1151,40.68160809,14.2685
519002.OF,华安安信消费服务,2013/5/23,王斌,2019/9/30,2019/12/31,46.283553,14.3196,0.1635,3.861226841,6.611
519005.OF,海富通股票,2005/7/29,吕越超,2019/9/30,2019/12/31,84.256095,32.1891,0.1275,23.0117305,14.4329
519008.OF,汇添富优势精选,2005/8/25,王栩,2019/9/30,2019/12/31,37.569295,13.9026,0.1394,25.6521374,14.3589
519011.OF,海富通精选,2003/8/22,"王智慧,黄峰",2019/9/30,2019/12/31,55.090284,13.5438,0.2005,15.25434005,16.3699
519013.OF,海富通风格优势,2006/10/19,陆怡雯,2019/9/30,2019/12/31,60.315607,14.4036,0.204,3.87021732,13.2082
519017.OF,大成积极成长,2007/1/16,王磊,2019/9/30,2019/12/31,66.541047,13.6558,0.2329,9.469163611,12.9644
519018.OF,汇添富均衡增长,2006/8/7,顾耀强,2019/9/30,2019/12/31,48.044645,12.2051,0.1968,41.31521113,13.4082
519019.OF,大成景阳领先,2007/12/11,"徐彦,齐炜中",2019/9/30,2019/12/31,23.639429,23.0326,0.0586,7.805912708,12.063
519025.OF,海富通领先成长,2009/4/30,李志,2019/9/30,2019/12/31,63.726621,13.6628,0.2247,1.123621657,10.6767
519026.OF,海富通中小盘,2010/4/14,范庭芳,2019/9/30,2019/12/31,80.202757,17.79,0.2099,1.507240645,9.7205
519033.OF,海富通国策导向,2011/11/16,施敏佳,2019/9/30,2019/12/31,39.80776,16.8119,0.1232,2.423231191,8.1288
519035.OF,富国天博创新主题,2007/4/27,毕天宇,2019/9/30,2019/12/31,59.573231,13.6045,0.2133,17.49982121,12.6877
519039.OF,长盛同德,2007/10/25,朱律,2019/9/30,2019/12/31,33.813404,12.5554,0.1392,11.42860753,12.1918
519056.OF,海富通内需热点,2013/12/19,黄峰,2019/9/30,2019/12/31,63.096357,14.086,0.2164,4.890957616,6.0356
519068.OF,汇添富成长焦点,2007/3/12,雷鸣,2019/9/30,2019/12/31,22.720376,11.4099,0.1031,80.57104444,12.8137
519069.OF,汇添富价值精选A,2009/1/23,劳杰男,2019/9/30,2019/12/31,44.393516,10.9921,0.203,116.2142683,10.9425
519087.OF,新华优选分红,2005/9/16,赵强,2019/9/30,2019/12/31,55.031836,12.5989,0.2147,11.35361298,14.2986
519089.OF,新华优选成长,2008/7/25,栾超,2019/9/30,2019/12/31,66.860137,13.8692,0.2304,5.864381264,11.4411
519093.OF,新华钻石品质企业,2010/2/3,蔡春红,2019/9/30,2019/12/31,41.038095,11.4506,0.1818,2.040745789,9.9123
519095.OF,新华行业周期轮换,2010/7/21,刘彬,2019/9/30,2019/12/31,78.039431,17.6696,0.2068,1.116865149,9.4521
519099.OF,新华灵活主题,2011/7/13,钟俊,2019/9/30,2019/12/31,30.410202,8.2885,0.1873,1.155703359,8.474
519110.OF,浦银安盛价值成长A,2008/4/16,吴勇,2019/9/30,2019/12/31,0,16.5706,-0.0066,16.26355035,11.7151
519115.OF,浦银安盛红利精选,2009/12/3,陈蔚丰,2019/9/30,2019/12/31,45.722973,18.4762,0.1277,0.77029277,10.0822
519150.OF,新华优选消费,2012/6/13,付伟,2019/9/30,2019/12/31,15.063194,11.3173,0.0668,0.934900325,7.5534
519181.OF,万家和谐增长,2006/11/30,莫海波,2019/9/30,2019/12/31,87.186032,22.3192,0.1809,5.368569797,13.0932
519185.OF,万家精选,2009/5/18,黄海,2019/9/30,2019/12/31,48.177968,17.2728,0.1421,27.70877433,10.6274
519193.OF,万家消费成长,2017/2/23,高源,2019/9/30,2019/12/31,43.224336,19.1034,0.118,9.402108365,2.8521
519664.OF,银河美丽优萃A,2014/5/29,杨琪,2019/9/30,2019/12/31,13.766508,16.382,0.0444,9.238965141,5.5945
519668.OF,银河竞争优势成长,2008/5/26,祝建辉,2019/9/30,2019/12/31,58.893332,16.6162,0.1746,2.515686374,11.6055
519670.OF,银河行业优选,2009/4/24,王海华,2019/9/30,2019/12/31,13.950573,21.4404,0.0371,12.20365216,10.6932
519672.OF,银河蓝筹精选,2010/7/16,袁曦,2019/9/30,2019/12/31,52.6792,21.1164,0.1276,2.882313439,9.4658
519673.OF,银河康乐,2014/11/18,余科苗,2019/9/30,2019/12/31,33.003377,14.8357,0.1164,4.932206071,5.1205
519674.OF,银河创新成长,2010/12/29,郑巍山,2019/9/30,2019/12/31,85.233481,28.8871,0.141,6.333218991,9.011
519678.OF,银河消费驱动,2011/7/29,卢轶乔,2019/9/30,2019/12/31,17.802423,11.0004,0.0825,0.680153138,8.4301
519679.OF,银河主题策略,2012/9/21,张杨,2019/9/30,2019/12/31,18.976364,21.796,0.0496,6.158959555,7.2795
519688.OF,交银精选,2005/9/29,王崇,2019/9/30,2019/12/31,67.591178,11.9429,0.2686,49.45957323,14.263
519692.OF,交银成长A,2006/10/23,王少成,2019/9/30,2019/12/31,63.845522,15.6068,0.1981,25.0578888,13.1973
519698.OF,交银先锋,2009/4/10,封晴,2019/9/30,2019/12/31,13.827454,18.3831,0.0409,8.844048046,10.7315
519702.OF,交银趋势优先,2010/12/22,杨金金,2019/9/30,2019/12/31,16.729515,12.7537,0.0675,3.372300686,9.0301
519704.OF,交银先进制造,2011/6/22,刘鹏,2019/9/30,2019/12/31,78.841527,14.1694,0.2575,16.28762408,8.5315
519712.OF,交银阿尔法,2012/8/3,何帅,2019/9/30,2019/12/31,45.276062,15.1821,0.1518,39.98419244,7.4137
519714.OF,交银消费新驱动,2015/7/1,韩威俊,2019/9/30,2019/12/31,11.578568,12.729,0.0446,7.350195532,4.5041
519727.OF,交银成长30,2013/6/5,郭斐,2019/9/30,2019/12/31,39.186641,17.9505,0.1145,20.13196384,6.5753
519732.OF,交银定期支付双息平衡,2013/9/4,杨浩,2019/9/30,2019/12/31,44.293107,12.912,0.1735,16.62619033,6.326
519915.OF,富国消费主题,2014/12/12,"王园园,刘莉莉",2019/9/30,2019/12/31,18.880082,13.2168,0.0744,11.46418586,5.0548
519935.OF,长信创新驱动,2016/9/29,沈佳,2019/9/30,2019/12/31,18.675059,13.8808,0.0704,0.255029081,3.2548
519979.OF,长信内需成长A,2011/10/20,安昀,2019/9/30,2019/12/31,31.762762,14.7817,0.1127,16.38178311,8.2027
519983.OF,长信量化先锋A,2010/11/18,左金保,2019/9/30,2019/12/31,20.728845,14.3814,0.076,22.68871205,9.1233
519987.OF,长信恒利优势,2009/7/30,刘亮,2019/9/30,2019/12/31,24.358384,10.8747,0.1157,0.265734035,10.4274
519991.OF,长信双利优选A,2008/6/19,祝昱丰,2019/9/30,2019/12/31,29.354849,12.9132,0.1185,8.41468186,11.5397
519993.OF,长信增利策略,2006/11/9,叶松,2019/9/30,2019/12/31,43.148197,13.2995,0.1648,6.06195785,13.1507
519996.OF,长信银利精选,2005/1/17,高远,2019/9/30,2019/12/31,29.938111,11.3103,0.1368,8.815703781,14.9616
530001.OF,建信恒久价值,2005/12/1,陶灿,2019/9/30,2019/12/31,50.408349,15.3419,0.165,7.958466903,14.0904
530003.OF,建信优选成长A,2006/9/8,姚锦,2019/9/30,2019/12/31,64.744127,13.4307,0.2314,17.66167968,13.3205
530005.OF,建信优化配置,2007/3/1,邱宇航,2019/9/30,2019/12/31,28.507711,11.6306,0.127,19.24454436,12.8438
530006.OF,建信核心精选,2008/11/25,王东杰,2019/9/30,2019/12/31,57.288975,11.207,0.2489,3.298436946,11.1041
530011.OF,建信内生动力,2010/11/16,吴尚伟,2019/9/30,2019/12/31,55.316024,13.0932,0.2079,2.461800901,9.1288
530019.OF,建信社会责任,2012/8/14,刘克飞,2019/9/30,2019/12/31,14.915824,14.0256,0.0549,0.249867159,7.3836
540002.OF,汇丰晋信龙腾,2006/9/27,严瑾,2019/9/30,2019/12/31,16.01838,13.8712,0.0599,16.02908195,13.2685
540006.OF,汇丰晋信大盘A,2009/6/24,"严瑾,黄立华",2019/9/30,2019/12/31,33.359054,13.2764,0.1304,29.13305737,10.526
540007.OF,汇丰晋信中小盘,2009/12/11,刘哲华,2019/9/30,2019/12/31,48.116735,16.5271,0.1479,0.663713696,10.0603
540008.OF,汇丰晋信低碳先锋,2010/6/8,陆彬,2019/9/30,2019/12/31,105.853329,22.1285,0.2103,2.257437428,9.5699
540009.OF,汇丰晋信消费红利,2010/12/8,是星涛,2019/9/30,2019/12/31,29.143802,13.102,0.1161,2.424202199,9.0685
540010.OF,汇丰晋信科技先锋,2011/7/27,陈平,2019/9/30,2019/12/31,54.438725,23.5865,0.1189,7.847409746,8.4356
550001.OF,信诚四季红,2006/4/29,"吴昊,夏明月",2019/9/30,2019/12/31,38.226068,11.5104,0.1695,7.173874874,13.6822
550002.OF,中信保诚精萃成长,2006/11/27,王睿,2019/9/30,2019/12/31,49.747199,14.2197,0.1753,26.90434936,13.1014
550003.OF,中信保诚盛世蓝筹,2008/6/4,吴昊,2019/9/30,2019/12/31,33.543957,11.5714,0.1492,22.66432182,11.5808
550009.OF,信诚中小盘,2010/2/10,郑伟,2019/9/30,2019/12/31,81.374235,23.9147,0.1612,0.437448717,9.8932
560002.OF,益民红利成长,2006/11/21,吕伟,2019/9/30,2019/12/31,11.391408,12.705,0.0438,3.841531161,13.1178
570005.OF,诺德成长优势,2009/9/22,"郝旭东,郭纪亭",2019/9/30,2019/12/31,17.320363,6.8173,0.1258,16.73584683,10.2795
570006.OF,诺德中小盘,2010/6/28,"顾钰,应颖",2019/9/30,2019/12/31,33.673911,18.5622,0.0969,0.408557681,9.5151
570007.OF,诺德优选30,2011/5/5,杨霞辉,2019/9/30,2019/12/31,8.922275,13.0682,0.0316,0.463902394,8.663
570008.OF,诺德周期策略,2012/3/21,罗世锋,2019/9/30,2019/12/31,14.700353,13.96,0.0542,2.188559018,7.7836
580001.OF,东吴嘉禾优势,2005/2/1,"彭敢,胡启聪",2019/9/30,2019/12/31,-1.138403,14.85,-0.0135,5.306353418,14.9205
580002.OF,东吴价值成长,2006/12/15,"刘元海,赵梅玲",2019/9/30,2019/12/31,34.038187,19.7138,0.0928,3.077352653,13.0521
580003.OF,东吴行业轮动,2008/4/23,邬炜,2019/9/30,2019/12/31,37.931992,15.326,0.1285,3.711054694,11.6959
580006.OF,东吴新经济,2009/12/30,刘元海,2019/9/30,2019/12/31,9.953596,10.6899,0.0427,0.247920756,10.0082
580008.OF,东吴新产业精选,2011/9/28,刘瑞,2019/9/30,2019/12/31,14.557896,10.5614,0.0684,4.293659505,8.263
590005.OF,中邮核心主题,2010/5/19,陈梁,2019/9/30,2019/12/31,26.182099,18.3935,0.0773,8.835323187,9.6247
590008.OF,中邮战略新兴产业,2012/6/12,杨欢,2019/9/30,2019/12/31,42.259385,15.6042,0.1392,24.83888907,7.5562
610001.OF,信达澳银领先增长,2007/3/8,王咏辉,2019/9/30,2019/12/31,16.492144,15.7803,0.0554,11.4249914,12.8247
610005.OF,信达澳银红利回报,2010/7/28,邹运,2019/9/30,2019/12/31,23.150492,12.4858,0.0967,0.526102593,9.4329
610006.OF,信达澳银产业升级,2011/6/13,曾国富,2019/9/30,2019/12/31,22.806123,19.2533,0.0652,1.081236637,8.5562
620004.OF,金元顺安价值增长,2009/9/11,贾丽杰,2019/9/30,2019/12/31,15.232113,10.3219,0.0736,0.590071594,10.3096
620006.OF,金元顺安消费主题,2010/9/15,闵杭,2019/9/30,2019/12/31,43.576716,13.3699,0.1655,0.1198926,9.2986
630001.OF,华商领先企业,2007/5/15,李双全,2019/9/30,2019/12/31,16.43909,15.9384,0.0548,19.96400793,12.6384
630002.OF,华商盛世成长,2008/9/23,周海栋,2019/9/30,2019/12/31,39.793683,16.1644,0.1277,31.15925194,11.2767
630010.OF,华商价值精选,2011/5/31,彭欣杨,2019/9/30,2019/12/31,27.22409,15.5496,0.0929,8.648749172,8.5918
630011.OF,华商主题精选,2012/5/31,童立,2019/9/30,2019/12/31,57.35859,16.1077,0.1759,6.127846,7.589
660001.OF,农银汇理行业成长A,2008/8/4,赵伟,2019/9/30,2019/12/31,37.908324,13.88,0.1408,19.25956574,11.4137
660003.OF,农银汇理平衡双利,2009/4/8,陈富权,2019/9/30,2019/12/31,21.345488,13.9666,0.0804,3.537232831,10.737
660005.OF,农银汇理中小盘,2010/3/25,"赵伟,陈富权",2019/9/30,2019/12/31,20.578085,16.794,0.066,8.065842128,9.7753
660006.OF,农银汇理大盘蓝筹,2010/9/1,宋永安,2019/9/30,2019/12/31,22.64281,11.2228,0.1043,2.271594264,9.337
660012.OF,农银汇理消费主题A,2012/4/24,徐文卉,2019/9/30,2019/12/31,23.187765,14.6418,0.0838,7.906629784,7.6904
660015.OF,农银汇理行业轮动,2012/11/14,韩林,2019/9/30,2019/12/31,43.871449,13.9667,0.1597,2.409024851,7.1315
671010.OF,西部利得策略优选,2011/1/25,何奇,2019/9/30,2019/12/31,38.377933,10.2153,0.1908,2.563264796,8.937
671030.OF,西部利得事件驱动,2018/9/26,"童国林,张昌平",2019/9/30,2019/12/31,39.888629,9.9112,0.2036,1.091335333,1.263
673090.OF,西部利得个股精选,2017/1/23,刘荟,2019/9/30,2019/12/31,37.382338,9.982,0.1904,1.146873298,2.937
688888.OF,浙商聚潮产业成长,2011/5/17,贾腾,2019/9/30,2019/12/31,89.480287,18.553,0.2193,2.464066053,8.6301
690003.OF,民生加银精选,2010/2/3,"郑爱刚,吴鹏飞",2019/9/30,2019/12/31,17.376362,12.361,0.0723,1.160774022,9.9123
690004.OF,民生加银稳健成长,2010/6/29,郑爱刚,2019/9/30,2019/12/31,32.507775,10.6184,0.1572,0.634910222,9.5123
690005.OF,民生加银内需增长,2011/1/28,柳世庆,2019/9/30,2019/12/31,37.597254,12.9368,0.1493,4.412511648,8.9288
690007.OF,民生加银景气行业A,2011/11/22,王亮,2019/9/30,2019/12/31,36.216311,12.0646,0.1541,14.49467086,8.1123
700001.OF,平安行业先锋,2011/9/20,刘杰,2019/9/30,2019/12/31,37.894926,12.6223,0.154,2.152647642,8.2849
710001.OF,富安达优势成长,2011/9/21,吴战峰,2019/9/30,2019/12/31,22.353663,13.8094,0.0851,13.74681814,8.2822
730001.OF,方正富邦创新动力A,2011/12/26,"吴昊,李长桥",2019/9/30,2019/12/31,34.549358,16.7802,0.1086,0.778669556,8.0192
740001.OF,长安宏观策略,2012/3/9,林忠晶,2019/9/30,2019/12/31,16.527144,9.2588,0.0892,0.151165795,7.8164
910007.OF,东方红启元三年持有A,2019/9/26,钱思佳,2019/9/30,2019/12/31,46.402239,9.389,0.2461,0,0.263
000001.OF,华夏成长,2001/12/18,董阳阳,2019/12/31,2020/3/31,-4.607156,28.7207,-0.0077,45.98351762,18.2959
000006.OF,西部利得量化成长,2019/3/19,盛丰衍,2019/12/31,2020/3/31,18.279092,35.445,0.0387,1.393122962,1.0356
000011.OF,华夏大盘精选,2004/8/11,陈伟彦,2019/12/31,2020/3/31,-49.415781,31.916,-0.139,54.69052396,15.6466
000017.OF,财通可持续发展主题,2013/3/27,夏钦,2019/12/31,2020/3/31,-14.347141,35.7653,-0.0225,1.518400783,7.0164
000020.OF,景顺长城品质投资,2013/3/19,詹成,2019/12/31,2020/3/31,16.409646,27.1823,0.0404,8.030203781,7.0384
000021.OF,华夏优势增长,2006/11/24,郑晓辉,2019/12/31,2020/3/31,-18.653209,38.0222,-0.0289,59.24764278,13.3589
000031.OF,华夏复兴,2007/9/10,周克平,2019/12/31,2020/3/31,-8.238836,42.8269,-0.0038,19.76789168,12.5644
000039.OF,农银汇理低估值高增长,2013/3/26,张燕,2019/12/31,2020/3/31,25.577825,41.1528,0.0464,3.583216916,7.0192
000061.OF,华夏盛世精选,2009/12/11,赵航,2019/12/31,2020/3/31,14.809326,37.722,0.0324,9.861227132,10.3096
000066.OF,诺安鸿鑫,2013/5/3,宋德舜,2019/12/31,2020/3/31,-17.554582,20.1511,-0.0664,1.229643826,6.9151
000083.OF,汇添富消费行业,2013/5/3,胡昕炜,2019/12/31,2020/3/31,-6.73911,32.1332,-0.0096,82.86417269,6.9151
000117.OF,广发轮动配置,2013/5/28,吴兴武,2019/12/31,2020/3/31,-1.019143,32.6165,0.0032,8.587730935,6.8466
000120.OF,中银美丽中国,2013/6/7,严菲,2019/12/31,2020/3/31,-2.134551,34.495,0.0019,1.310787968,6.8192
000124.OF,华宝服务优选,2013/6/27,代云锋,2019/12/31,2020/3/31,-3.721731,40.4741,0.0024,10.24390121,6.7644
000127.OF,农银汇理行业领先,2013/6/25,张峰,2019/12/31,2020/3/31,23.001144,35.7338,0.0459,18.2978672,6.7699
